"major","course","dept","division","course_tier","n_took","n_total_grads","pct_took","typical_semester","earliest_semester","latest_semester","mean_grade"
"ELM","PHL 105","PHL","Human","rare","1","62","0.016","3","3","3","3.3"
"ELM","PHL 128","PHL","Human","rare","1","62","0.016","3","3","3","2.7"
"ELM","THE 162","THE","Arts","rare","1","62","0.016","3","3","3","3"
"ELM","THE 170","THE","Arts","rare","1","62","0.016","3","3","3","4"
"ELM","ART 100","ART","Arts","rare","6","62","0.097","3.5","1","5","3.28"
"ELM","MUA 104","MUA","Arts","rare","6","62","0.097","3.5","1","7","3.333"
"ELM","RHE 146","RHE","Human","rare","4","62","0.065","3.5","3","7","3.825"
"ELM","PHL 115","PHL","Human","rare","2","62","0.032","3.5","2","5","3.3"
"ELM","EDU 215","EDU","PreProf","core","62","62","1","4","2","6","3.666"
"ELM","EDU 219","EDU","PreProf","core","61","62","0.984","4","2","6","0"
"ELM","EDU 195","EDU","PreProf","core","51","62","0.823","4","2","7","3.916"
"ELM","EDU 241","EDU","PreProf","common","39","62","0.629","4","2","6","3.6"
"ELM","STA 100","STA","STEM","common","30","62","0.484","4","1","9","2.813"
"ELM","EDU 237","EDU","PreProf","elective","24","62","0.387","4","2","8","3.325"
"ELM","EDU 247","EDU","PreProf","elective","14","62","0.226","4","2","6","3.1"
"ELM","HIS 125","HIS","SocSci","elective","11","62","0.177","4","2","6","2.84"
"ELM","POL 115","POL","SocSci","rare","7","62","0.113","4","2","8","2.817"
"ELM","PSY 235","PSY","SocSci","rare","7","62","0.113","4","2","8","2.914"
"ELM","KIN 347","KIN","PreProf","rare","6","62","0.097","4","2","8","3.675"
"ELM","HIS 136","HIS","SocSci","rare","4","62","0.065","4","4","8","2.1"
"ELM","SPA 325","SPA","Human","rare","4","62","0.065","4","2","6","3.675"
"ELM","CS 125","CS","STEM","rare","3","62","0.048","4","3","5","3"
"ELM","HIS 227","HIS","SocSci","rare","3","62","0.048","4","2","6","2.767"
"ELM","KIN 104","KIN","PreProf","rare","3","62","0.048","4","2","6","4"
"ELM","KIN 165","KIN","PreProf","rare","3","62","0.048","4","2","8","4"
"ELM","PE 085","PE","Other","rare","3","62","0.048","4","4","4","3.1"
"ELM","ART 125","ART","Arts","rare","2","62","0.032","4","1","7","3.85"
"ELM","ASC 176","ASC","SocSci","rare","2","62","0.032","4","3","5","4"
"ELM","EDU 284","EDU","PreProf","rare","2","62","0.032","4","3","5","2.5"
"ELM","HIS 257","HIS","SocSci","rare","2","62","0.032","4","4","4","4"
"ELM","KIN 205","KIN","PreProf","rare","2","62","0.032","4","2","6","4"
"ELM","MTH 215","MTH","STEM","rare","2","62","0.032","4","4","4","2.7"
"ELM","SPA 115","SPA","Human","rare","2","62","0.032","4","1","7","3"
"ELM","WKS 211","WKS","Other","rare","2","62","0.032","4","2","6","4"
"ELM","ANT 286","ANT","SocSci","rare","1","62","0.016","4","4","4","3.3"
"ELM","ART 170","ART","Arts","rare","1","62","0.016","4","4","4","3"
"ELM","ART 263","ART","Arts","rare","1","62","0.016","4","4","4","3.7"
"ELM","BIO 175","BIO","NatSci","rare","1","62","0.016","4","4","4","2.7"
"ELM","BIO 235L","BIO","NatSci","rare","1","62","0.016","4","4","4","2.7"
"ELM","BIO 355","BIO","NatSci","rare","1","62","0.016","4","4","4","2.3"
"ELM","BIO 355L","BIO","NatSci","rare","1","62","0.016","4","4","4","3.7"
"ELM","CHM 101","CHM","NatSci","rare","1","62","0.016","4","4","4","1.3"
"ELM","CHM 101L","CHM","NatSci","rare","1","62","0.016","4","4","4","NA"
"ELM","CHM 221","CHM","NatSci","rare","1","62","0.016","4","4","4","NA"
"ELM","COM 236","COM","SocSci","rare","1","62","0.016","4","4","4","3.3"
"ELM","COM 381","COM","SocSci","rare","1","62","0.016","4","4","4","4"
"ELM","FRE 345","FRE","Human","rare","1","62","0.016","4","4","4","4"
"ELM","HIS 247","HIS","SocSci","rare","1","62","0.016","4","4","4","2.3"
"ELM","HIS 276","HIS","SocSci","rare","1","62","0.016","4","4","4","1.7"
"ELM","HIS 285","HIS","SocSci","rare","1","62","0.016","4","4","4","NA"
"ELM","HIS 316","HIS","SocSci","rare","1","62","0.016","4","4","4","3.7"
"ELM","HSS 100","HSS","Other","rare","1","62","0.016","4","4","4","4"
"ELM","KIN 103","KIN","PreProf","rare","1","62","0.016","4","4","4","4"
"ELM","REL 148","REL","Human","rare","1","62","0.016","4","4","4","2"
"ELM","REL 296","REL","Human","rare","1","62","0.016","4","4","4","NA"
"ELM","STA 110","STA","STEM","common","30","62","0.484","4.5","1","9","2.833"
"ELM","BIO 235","BIO","NatSci","rare","2","62","0.032","4.5","4","5","2.85"
"ELM","HIS 246","HIS","SocSci","rare","2","62","0.032","4.5","4","5","3.5"
"ELM","SKD 130","SKD","Other","rare","2","62","0.032","4.5","2","7","4"
"ELM","EDU 305","EDU","PreProf","core","62","62","1","5","3","9","3.727"
"ELM","EDU 365","EDU","PreProf","core","62","62","1","5","3","7","3.661"
"ELM","EDU 275","EDU","PreProf","core","60","62","0.968","5","1","7","3.63"
"ELM","EDU 260","EDU","PreProf","core","55","62","0.887","5","3","7","3.589"
"ELM","EDU 300","EDU","PreProf","common","40","62","0.645","5","3","9","3.78"
"ELM","KIN 201","KIN","PreProf","elective","23","62","0.371","5","1","8","3.904"
"ELM","EDU 112","EDU","PreProf","elective","22","62","0.355","5","3","7","3.641"
"ELM","ANT 116","ANT","SocSci","elective","19","62","0.306","5","1","7","2.775"
"ELM","KIN 100","KIN","PreProf","rare","5","62","0.081","5","1","7","3.5"
"ELM","AAM 137","AAM","SocSci","rare","3","62","0.048","5","3","7","4"
"ELM","SOC 226","SOC","SocSci","rare","3","62","0.048","5","5","7","3.033"
"ELM","COM 161","COM","SocSci","rare","2","62","0.032","5","3","7","3.5"
"ELM","KIN 102","KIN","PreProf","rare","2","62","0.032","5","5","5","4"
"ELM","ART 151","ART","Arts","rare","1","62","0.016","5","5","5","3.7"
"ELM","ART 175","ART","Arts","rare","1","62","0.016","5","5","5","4"
"ELM","DAN 131","DAN","Arts","rare","1","62","0.016","5","5","5","4"
"ELM","EDU 454","EDU","PreProf","rare","1","62","0.016","5","5","5","4"
"ELM","FLM 250","FLM","Arts","rare","1","62","0.016","5","5","5","3"
"ELM","FRE 495","FRE","Human","rare","1","62","0.016","5","5","5","4"
"ELM","JPN 215","JPN","Human","rare","1","62","0.016","5","5","5","3.7"
"ELM","POL 266","POL","SocSci","rare","1","62","0.016","5","5","5","3"
"ELM","PSY 245","PSY","SocSci","rare","1","62","0.016","5","5","5","3"
"ELM","SPA 338","SPA","Human","rare","1","62","0.016","5","5","5","4"
"ELM","HIS 297","HIS","SocSci","rare","2","62","0.032","5.5","3","8","3.35"
"ELM","EDU 335","EDU","PreProf","core","62","62","1","6","4","10","3.837"
"ELM","EDU 345","EDU","PreProf","core","62","62","1","6","3","8","3.751"
"ELM","EDU 355","EDU","PreProf","core","62","62","1","6","3","8","3.723"
"ELM","KIN 112","KIN","PreProf","core","59","62","0.952","6","2","8","3.771"
"ELM","EDU 395","EDU","PreProf","core","51","62","0.823","6","4","10","3.641"
"ELM","PHY 114","PHY","NatSci","common","25","62","0.403","6","4","8","3.632"
"ELM","PHY 114L","PHY","NatSci","common","25","62","0.403","6","4","8","NA"
"ELM","MTH 105","MTH","STEM","rare","8","62","0.129","6","4","7","3.1"
"ELM","BIO 103","BIO","NatSci","rare","5","62","0.081","6","2","6","2.85"
"ELM","BIO 100L","BIO","NatSci","rare","4","62","0.065","6","3","7","3.233"
"ELM","BIO 103L","BIO","NatSci","rare","4","62","0.065","6","2","6","2.85"
"ELM","SPA 485","SPA","Human","rare","2","62","0.032","6","4","8","3"
"ELM","ANT 284","ANT","SocSci","rare","1","62","0.016","6","6","6","4"
"ELM","DAN 111","DAN","Arts","rare","1","62","0.016","6","6","6","4"
"ELM","DAN 112","DAN","Arts","rare","1","62","0.016","6","6","6","4"
"ELM","HIS 347","HIS","SocSci","rare","1","62","0.016","6","6","6","2.3"
"ELM","KIN 135","KIN","PreProf","rare","1","62","0.016","6","6","6","4"
"ELM","PHY 161","PHY","NatSci","rare","1","62","0.016","6","6","6","4"
"ELM","SPA 349","SPA","Human","rare","1","62","0.016","6","6","6","2.3"
"ELM","THE 488","THE","Arts","rare","1","62","0.016","6","6","6","4"
"ELM","KIN 175","KIN","PreProf","elective","16","62","0.258","6.5","1","10","3.569"
"ELM","BIO 100","BIO","NatSci","rare","6","62","0.097","7","3","7","3.017"
"ELM","EDU 321","EDU","PreProf","rare","6","62","0.097","7","6","9","3.667"
"ELM","FLM 105","FLM","Arts","rare","5","62","0.081","7","2","8","3.68"
"ELM","HIS 217","HIS","SocSci","rare","3","62","0.048","7","5","7","3.467"
"ELM","HIS 278","HIS","SocSci","rare","3","62","0.048","7","6","7","4"
"ELM","KIN 155","KIN","PreProf","rare","3","62","0.048","7","7","7","4"
"ELM","KIN 315","KIN","PreProf","rare","3","62","0.048","7","7","7","3.767"
"ELM","SOC 207","SOC","SocSci","rare","3","62","0.048","7","7","8","3.667"
"ELM","BIO 111","BIO","NatSci","rare","2","62","0.032","7","6","8","3.5"
"ELM","ENG 175","ENG","Human","rare","2","62","0.032","7","6","8","3.5"
"ELM","HIS 256","HIS","SocSci","rare","2","62","0.032","7","7","7","3.5"
"ELM","KIN 442","KIN","PreProf","rare","2","62","0.032","7","7","7","4"
"ELM","SPA 455","SPA","Human","rare","2","62","0.032","7","6","8","NA"
"ELM","SPA 476","SPA","Human","rare","2","62","0.032","7","7","7","3.15"
"ELM","ART 313","ART","Arts","rare","1","62","0.016","7","7","7","4"
"ELM","ART 330","ART","Arts","rare","1","62","0.016","7","7","7","3"
"ELM","COM 361","COM","SocSci","rare","1","62","0.016","7","7","7","4"
"ELM","FLM 225","FLM","Arts","rare","1","62","0.016","7","7","7","NA"
"ELM","HIS 317","HIS","SocSci","rare","1","62","0.016","7","7","7","3.3"
"ELM","HIS 355","HIS","SocSci","rare","1","62","0.016","7","7","7","3.3"
"ELM","PSY 260","PSY","SocSci","rare","1","62","0.016","7","7","7","4"
"ELM","RHE 200","RHE","Human","rare","1","62","0.016","7","7","7","4"
"ELM","SOC 237","SOC","SocSci","rare","1","62","0.016","7","7","7","2.3"
"ELM","SPA 345","SPA","Human","rare","1","62","0.016","7","7","7","3"
"ELM","EDU 444","EDU","PreProf","rare","2","62","0.032","7.5","7","8","4"
"ELM","EDU 492","EDU","PreProf","core","60","62","0.968","8","5","11","NA"
"ELM","EDU 491","EDU","PreProf","core","56","62","0.903","8","5","11","NA"
"ELM","FLM 105L","FLM","Arts","rare","3","62","0.048","8","7","8","NA"
"ELM","KIN 275","KIN","PreProf","rare","3","62","0.048","8","7","8","3.667"
"ELM","ENG 111","ENG","Human","rare","2","62","0.032","8","8","8","2.7"
"ELM","KIN 495","KIN","PreProf","rare","2","62","0.032","8","8","8","4"
"ELM","AAM 444","AAM","SocSci","rare","1","62","0.016","8","8","8","4"
"ELM","EDU 481","EDU","PreProf","rare","1","62","0.016","8","8","8","NA"
"ELM","HIS 292","HIS","SocSci","rare","1","62","0.016","8","8","8","3.3"
"ELM","HIS 300","HIS","SocSci","rare","1","62","0.016","8","8","8","2.7"
"ELM","INT 100","INT","SocSci","rare","1","62","0.016","8","8","8","NA"
"ELM","KIN 202","KIN","PreProf","rare","1","62","0.016","8","8","8","4"
"ELM","POL 258","POL","SocSci","rare","1","62","0.016","8","8","8","3.7"
"ELM","SOC 217","SOC","SocSci","rare","1","62","0.016","8","8","8","4"
"ELM","SPA 336","SPA","Human","rare","1","62","0.016","8","8","8","2"
"ELM","EDU 482","EDU","PreProf","rare","2","62","0.032","9","9","9","NA"
"ELM","KIN 365","KIN","PreProf","rare","2","62","0.032","10","10","10","4"
"ELM","KIN 415","KIN","PreProf","rare","2","62","0.032","10","10","10","4"
"ENG","FS 110","FS","Other","core","22","29","0.759","1","1","1","3.791"
"ENG","CRW 115","CRW","Human","common","15","29","0.517","1","1","6","3.953"
"ENG","RHE 312","RHE","Human","elective","9","29","0.31","1","1","3","3.822"
"ENG","MUA 100","MUA","Arts","elective","5","29","0.172","1","1","3","4"
"ENG","CRW 105","CRW","Human","rare","4","29","0.138","1","1","2","4"
"ENG","SCJ 101","SCJ","SocSci","rare","3","29","0.103","1","1","2","3.667"
"ENG","SPA 315","SPA","Human","rare","3","29","0.103","1","1","1","3.333"
"ENG","THE 100","THE","Arts","rare","3","29","0.103","1","1","3","4"
"ENG","EDU 205","EDU","PreProf","rare","2","29","0.069","1","1","1","3.85"
"ENG","GER 315","GER","Other","rare","2","29","0.069","1","1","1","3.85"
"ENG","HIS 115","HIS","SocSci","rare","2","29","0.069","1","1","1","3.5"
"ENG","ANT 109","ANT","SocSci","rare","1","29","0.034","1","1","1","3.7"
"ENG","BIO 145","BIO","NatSci","rare","1","29","0.034","1","1","1","NA"
"ENG","CFP 100","CFP","PreProf","rare","1","29","0.034","1","1","1","NA"
"ENG","DAN 010","DAN","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","DAN 015","DAN","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","ENG 108","ENG","Human","rare","1","29","0.034","1","1","1","3.7"
"ENG","MU 309","MU","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","MU 458","MU","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","MUA 003","MUA","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","MUA 083","MUA","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","MUA 101","MUA","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","MUA 101K","MUA","Arts","rare","1","29","0.034","1","1","1","NA"
"ENG","MUA 101S","MUA","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","MUA 112","MUA","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","MUA 122","MUA","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","MUA 232B","MUA","Arts","rare","1","29","0.034","1","1","1","3"
"ENG","NUR 100","NUR","PreProf","rare","1","29","0.034","1","1","1","NA"
"ENG","REL 015","REL","Human","rare","1","29","0.034","1","1","1","3.7"
"ENG","THE 060","THE","Arts","rare","1","29","0.034","1","1","1","4"
"ENG","CRW 111","CRW","Human","rare","4","29","0.138","1.5","1","4","NA"
"ENG","GS 107","GS","NatSci","rare","2","29","0.069","1.5","1","2","3.85"
"ENG","PHL 105","PHL","Human","rare","2","29","0.069","1.5","1","2","3.5"
"ENG","PSY 115","PSY","SocSci","rare","2","29","0.069","1.5","1","2","4"
"ENG","ENG 101","ENG","Human","core","26","29","0.897","2","1","4","3.676"
"ENG","SOC 107","SOC","SocSci","common","17","29","0.586","2","1","5","3.424"
"ENG","PSY 100","PSY","SocSci","elective","10","29","0.345","2","1","7","3.31"
"ENG","EDU 105","EDU","PreProf","elective","7","29","0.241","2","1","4","4"
"ENG","EDU 117","EDU","PreProf","elective","7","29","0.241","2","1","5","4"
"ENG","THE 150","THE","Arts","elective","7","29","0.241","2","1","4","3.857"
"ENG","ENG 107","ENG","Human","rare","4","29","0.138","2","1","9","3.525"
"ENG","THE 130","THE","Arts","rare","4","29","0.138","2","1","5","3.675"
"ENG","PHL 115","PHL","Human","rare","3","29","0.103","2","1","7","4"
"ENG","THE 140","THE","Arts","rare","3","29","0.103","2","2","6","3.667"
"ENG","EDU 257","EDU","PreProf","rare","2","29","0.069","2","2","2","3.65"
"ENG","HON 205","HON","Other","rare","2","29","0.069","2","2","2","3.15"
"ENG","MU 151","MU","Arts","rare","2","29","0.069","2","2","2","3.5"
"ENG","MUA 104","MUA","Arts","rare","2","29","0.069","2","1","3","4"
"ENG","SPA 336","SPA","Human","rare","2","29","0.069","2","1","3","3.85"
"ENG","ACC 171","ACC","PreProf","rare","1","29","0.034","2","2","2","4"
"ENG","ARH 108","ARH","Arts","rare","1","29","0.034","2","2","2","4"
"ENG","ART 100","ART","Arts","rare","1","29","0.034","2","2","2","NA"
"ENG","ART 121","ART","Arts","rare","1","29","0.034","2","2","2","3.7"
"ENG","BIO 103","BIO","NatSci","rare","1","29","0.034","2","2","2","3"
"ENG","BIO 103L","BIO","NatSci","rare","1","29","0.034","2","2","2","3"
"ENG","BUS 111","BUS","PreProf","rare","1","29","0.034","2","2","2","4"
"ENG","CS 135","CS","STEM","rare","1","29","0.034","2","2","2","3"
"ENG","ECO 175","ECO","SocSci","rare","1","29","0.034","2","2","2","4"
"ENG","ENG 116","ENG","Human","rare","1","29","0.034","2","2","2","1.7"
"ENG","ENG 128","ENG","Human","rare","1","29","0.034","2","2","2","3.7"
"ENG","ENG 207","ENG","Human","rare","1","29","0.034","2","2","2","3.7"
"ENG","ENG 216","ENG","Human","rare","1","29","0.034","2","2","2","4"
"ENG","GER 325","GER","Other","rare","1","29","0.034","2","2","2","4"
"ENG","GRK 115","GRK","Human","rare","1","29","0.034","2","2","2","NA"
"ENG","MU 355","MU","Arts","rare","1","29","0.034","2","2","2","3"
"ENG","MUA 521","MUA","Arts","rare","1","29","0.034","2","2","2","4"
"ENG","POL 365","POL","SocSci","rare","1","29","0.034","2","2","2","2"
"ENG","REL 116","REL","Human","rare","1","29","0.034","2","2","2","3.3"
"ENG","REL 178","REL","Human","rare","1","29","0.034","2","2","2","3.7"
"ENG","REL 226","REL","Human","rare","1","29","0.034","2","2","2","3.7"
"ENG","SPA 455","SPA","Human","rare","1","29","0.034","2","2","2","3.7"
"ENG","THE 050","THE","Arts","rare","1","29","0.034","2","2","2","4"
"ENG","THE 185","THE","Arts","rare","1","29","0.034","2","2","2","4"
"ENG","POL 108","POL","SocSci","elective","8","29","0.276","2.5","1","7","3.186"
"ENG","RHE 255","RHE","Human","rare","4","29","0.138","2.5","2","8","3.85"
"ENG","ECO 205","ECO","SocSci","rare","2","29","0.069","2.5","1","4","2.3"
"ENG","HIS 318","HIS","SocSci","rare","2","29","0.069","2.5","1","4","3.35"
"ENG","ENG 291","ENG","Human","core","27","29","0.931","3","1","7","3.419"
"ENG","CRW 290","CRW","Human","common","16","29","0.552","3","2","7","3.733"
"ENG","ENG 117","ENG","Human","elective","7","29","0.241","3","1","4","3.771"
"ENG","CRW 112","CRW","Human","elective","5","29","0.172","3","2","5","4"
"ENG","MTH 135","MTH","STEM","elective","5","29","0.172","3","1","3","2.925"
"ENG","CRW 125","CRW","Human","rare","4","29","0.138","3","2","3","4"
"ENG","KIN 100","KIN","PreProf","rare","4","29","0.138","3","3","7","3.925"
"ENG","RHE 200","RHE","Human","rare","4","29","0.138","3","1","7","3.675"
"ENG","HIS 125","HIS","SocSci","rare","3","29","0.103","3","2","8","2.333"
"ENG","THE 102","THE","Arts","rare","3","29","0.103","3","2","3","4"
"ENG","THE 170","THE","Arts","rare","3","29","0.103","3","1","7","4"
"ENG","THE 288","THE","Arts","rare","3","29","0.103","3","1","5","3.767"
"ENG","ANT 286","ANT","SocSci","rare","2","29","0.069","3","2","4","3.7"
"ENG","CFP 205","CFP","PreProf","rare","2","29","0.069","3","2","4","4"
"ENG","ENG 157","ENG","Human","rare","2","29","0.069","3","3","3","3.85"
"ENG","PHL 128","PHL","Human","rare","2","29","0.069","3","1","5","3.35"
"ENG","SOC 237","SOC","SocSci","rare","2","29","0.069","3","2","4","4"
"ENG","SPA 325","SPA","Human","rare","2","29","0.069","3","2","4","4"
"ENG","BIO 025","BIO","NatSci","rare","1","29","0.034","3","3","3","2.3"
"ENG","CFP 104","CFP","PreProf","rare","1","29","0.034","3","3","3","NA"
"ENG","COM 237","COM","SocSci","rare","1","29","0.034","3","3","3","4"
"ENG","CS 245","CS","STEM","rare","1","29","0.034","3","3","3","2.7"
"ENG","EDU 235","EDU","PreProf","rare","1","29","0.034","3","3","3","4"
"ENG","ENG 111","ENG","Human","rare","1","29","0.034","3","3","3","3"
"ENG","GER 115","GER","Other","rare","1","29","0.034","3","3","3","4"
"ENG","GER 485","GER","Other","rare","1","29","0.034","3","3","3","4"
"ENG","HON 155","HON","Other","rare","1","29","0.034","3","3","3","4"
"ENG","MTH 105","MTH","STEM","rare","1","29","0.034","3","3","3","4"
"ENG","MU 140","MU","Arts","rare","1","29","0.034","3","3","3","3"
"ENG","MUA 101V","MUA","Arts","rare","1","29","0.034","3","3","3","4"
"ENG","MUA 111B","MUA","Arts","rare","1","29","0.034","3","3","3","4"
"ENG","PHY 210","PHY","NatSci","rare","1","29","0.034","3","3","3","NA"
"ENG","PHY 215","PHY","NatSci","rare","1","29","0.034","3","3","3","3"
"ENG","RHE 225","RHE","Human","rare","1","29","0.034","3","3","3","3"
"ENG","SCJ 190","SCJ","SocSci","rare","1","29","0.034","3","3","3","NA"
"ENG","SOC 217","SOC","SocSci","rare","1","29","0.034","3","3","3","4"
"ENG","SOC 226","SOC","SocSci","rare","1","29","0.034","3","3","3","3.7"
"ENG","SPA 215","SPA","Human","rare","1","29","0.034","3","3","3","3"
"ENG","THE 230","THE","Arts","rare","1","29","0.034","3","3","3","4"
